Meeting ID,Host,Feature,Event Type,Event time,View Count,Regeneration Count
M05009962,user5263@globalenterprise.com,Summary,Generated,2024-05-09 01:54:00,3,2
M05009963,user448@globalenterprise.com,Summary,Generated,2024-05-18 01:58:00,5,3
M05009964,user1593@globalenterprise.com,Summary,Generated,2024-05-02 01:04:00,3,2
M05009966,user3978@globalenterprise.com,Summary,Generated,2024-05-28 01:02:00,5,1
M05009969,user4239@globalenterprise.com,Summary,Generated,2024-05-08 01:24:00,3,1
M05009970,user2676@globalenterprise.com,Summary,Generated,2024-05-18 00:46:00,3,1
M05009971,user2143@globalenterprise.com,Summary,Generated,2024-05-07 00:58:00,2,2
M05009972,user146@globalenterprise.com,Summary,Generated,2024-05-18 01:26:00,4,1
M05009973,user5241@globalenterprise.com,Summary,Generated,2024-05-04 01:00:00,2,3
M05009975,user7264@globalenterprise.com,Summary,Generated,2024-05-10 01:07:00,3,1
M05009977,user1879@globalenterprise.com,Summary,Generated,2024-05-05 01:56:00,3,3
M05009978,user5148@globalenterprise.com,Summary,Generated,2024-05-27 00:21:00,2,3
M05009979,user2501@globalenterprise.com,Summary,Generated,2024-05-10 02:00:00,2,2
M05009982,user4358@globalenterprise.com,Summary,Generated,2024-05-22 01:48:00,5,2
M05009983,user4637@globalenterprise.com,Summary,Generated,2024-05-23 00:49:00,3,2
M05009984,user764@globalenterprise.com,Summary,Generated,2024-05-20 01:22:00,4,2
M05009985,user3052@globalenterprise.com,Summary,Generated,2024-05-11 00:22:00,4,2
M05009987,user2518@globalenterprise.com,Summary,Generated,2024-05-17 00:49:00,2,3
M05009994,user4314@globalenterprise.com,Summary,Generated,2024-05-09 01:44:00,3,3
M05009995,user6282@globalenterprise.com,Summary,Generated,2024-05-28 01:38:00,3,1
M05009996,user3025@globalenterprise.com,Summary,Generated,2024-05-06 01:23:00,3,3
M05009998,user7557@globalenterprise.com,Summary,Generated,2024-05-08 01:30:00,4,2
M05009999,user2024@globalenterprise.com,Summary,Generated,2024-05-11 01:42:00,3,3
M05010000,user1874@globalenterprise.com,Summary,Generated,2024-05-12 00:47:00,2,1
M05010005,user5766@globalenterprise.com,Summary,Generated,2024-05-21 01:08:00,2,2
M05010006,user2741@globalenterprise.com,Summary,Generated,2024-05-28 01:23:00,5,1
M05010008,user3529@globalenterprise.com,Summary,Generated,2024-05-07 00:39:00,5,3
M05010009,user7255@globalenterprise.com,Summary,Generated,2024-05-25 00:20:00,5,3
M05010010,user3228@globalenterprise.com,Summary,Generated,2024-05-26 01:00:00,3,2
M05010011,user6230@globalenterprise.com,Summary,Generated,2024-05-11 00:52:00,5,3
M05010012,user2918@globalenterprise.com,Summary,Generated,2024-05-18 00:52:00,5,3
M05010014,user2422@globalenterprise.com,Summary,Generated,2024-05-18 01:00:00,4,1
M05010015,user3291@globalenterprise.com,Summary,Generated,2024-05-25 01:19:00,4,2
M05010017,user1136@globalenterprise.com,Summary,Generated,2024-05-24 00:49:00,5,1
M05010019,user2240@globalenterprise.com,Summary,Generated,2024-05-19 01:49:00,4,1
M05010020,user4417@globalenterprise.com,Summary,Generated,2024-05-21 01:39:00,5,2
M05010021,user3036@globalenterprise.com,Summary,Generated,2024-05-18 00:41:00,4,2
M05010022,user3328@globalenterprise.com,Summary,Generated,2024-05-18 01:28:00,3,3
M05010023,user6772@globalenterprise.com,Summary,Generated,2024-05-23 00:56:00,4,2
M05010024,user1178@globalenterprise.com,Summary,Generated,2024-05-05 01:33:00,4,1
M05010028,user6891@globalenterprise.com,Summary,Generated,2024-05-05 01:39:00,4,2
M05010029,user1603@globalenterprise.com,Summary,Generated,2024-05-23 00:24:00,3,2
M05010030,user1800@globalenterprise.com,Summary,Generated,2024-05-28 01:48:00,3,2
M05010031,user239@globalenterprise.com,Summary,Generated,2024-05-19 01:44:00,4,2
M05010032,user5455@globalenterprise.com,Summary,Generated,2024-05-10 00:52:00,4,3
M05010033,user3564@globalenterprise.com,Summary,Generated,2024-05-03 00:15:00,4,3
M05010034,user587@globalenterprise.com,Summary,Generated,2024-05-26 01:38:00,4,2
M05010036,user7340@globalenterprise.com,Summary,Generated,2024-05-20 01:27:00,4,1
M05010039,user5906@globalenterprise.com,Summary,Generated,2024-05-24 01:19:00,2,2
M05010041,user2036@globalenterprise.com,Summary,Generated,2024-05-11 01:05:00,3,1
M05010043,user6571@globalenterprise.com,Summary,Generated,2024-05-21 01:31:00,4,3
M05010044,user1161@globalenterprise.com,Summary,Generated,2024-05-24 00:29:00,4,3
M05010045,user1078@globalenterprise.com,Summary,Generated,2024-05-28 01:17:00,4,3
M05010046,user3154@globalenterprise.com,Summary,Generated,2024-05-04 00:37:00,2,2
M05010047,user3755@globalenterprise.com,Summary,Generated,2024-05-27 00:18:00,3,2
M05010048,user4598@globalenterprise.com,Summary,Generated,2024-05-11 01:06:00,4,1
M05010050,user7043@globalenterprise.com,Summary,Generated,2024-05-22 00:57:00,2,1
M05010053,user4829@globalenterprise.com,Summary,Generated,2024-05-16 00:50:00,5,1
M05010055,user6421@globalenterprise.com,Summary,Generated,2024-05-18 00:55:00,4,3
M05010057,user7055@globalenterprise.com,Summary,Generated,2024-05-02 00:28:00,5,1
M05010058,user2559@globalenterprise.com,Summary,Generated,2024-05-21 01:04:00,3,2
M05010060,user142@globalenterprise.com,Summary,Generated,2024-05-06 01:54:00,5,1
M05010061,user10@globalenterprise.com,Summary,Generated,2024-05-29 00:46:00,2,3
M05010062,user1496@globalenterprise.com,Summary,Generated,2024-05-23 00:48:00,2,1
M05010063,user403@globalenterprise.com,Summary,Generated,2024-05-26 00:32:00,2,2
M05010065,user6764@globalenterprise.com,Summary,Generated,2024-05-02 00:41:00,2,2
M05010066,user2194@globalenterprise.com,Summary,Generated,2024-05-25 00:58:00,2,3
M05010067,user3000@globalenterprise.com,Summary,Generated,2024-05-15 00:22:00,3,1
M05010068,user5344@globalenterprise.com,Summary,Generated,2024-05-21 01:44:00,4,2
M05010069,user1036@globalenterprise.com,Summary,Generated,2024-05-14 00:41:00,2,3
M05010070,user6620@globalenterprise.com,Summary,Generated,2024-05-17 01:02:00,3,1
M05010071,user2507@globalenterprise.com,Summary,Generated,2024-05-04 01:07:00,2,1
M05010072,user6519@globalenterprise.com,Summary,Generated,2024-05-21 01:06:00,2,2
M05010073,user2776@globalenterprise.com,Summary,Generated,2024-05-11 00:40:00,5,2
M05010074,user6774@globalenterprise.com,Summary,Generated,2024-05-10 00:27:00,4,2
M05010075,user6119@globalenterprise.com,Summary,Generated,2024-05-04 00:44:00,5,2
M05010076,user6865@globalenterprise.com,Summary,Generated,2024-05-13 00:27:00,2,1
M05010077,user384@globalenterprise.com,Summary,Generated,2024-05-23 00:52:00,2,3
M05010078,user4739@globalenterprise.com,Summary,Generated,2024-05-09 01:50:00,4,2
M05010079,user3484@globalenterprise.com,Summary,Generated,2024-05-19 01:57:00,5,2
M05010081,user4282@globalenterprise.com,Summary,Generated,2024-05-13 01:36:00,2,2
M05010082,user6784@globalenterprise.com,Summary,Generated,2024-05-11 00:22:00,4,2
M05010083,user5253@globalenterprise.com,Summary,Generated,2024-05-16 01:13:00,4,2
M05010084,user1795@globalenterprise.com,Summary,Generated,2024-05-10 01:44:00,4,3
M05010087,user3307@globalenterprise.com,Summary,Generated,2024-05-17 01:30:00,4,1
M05010088,user3051@globalenterprise.com,Summary,Generated,2024-05-21 01:24:00,3,1
M05010089,user2149@globalenterprise.com,Summary,Generated,2024-05-27 01:17:00,4,2
M05010090,user3720@globalenterprise.com,Summary,Generated,2024-05-23 01:54:00,5,1
M05010092,user891@globalenterprise.com,Summary,Generated,2024-05-18 01:26:00,2,1
M05010093,user7070@globalenterprise.com,Summary,Generated,2024-05-17 01:01:00,2,1
M05010095,user1556@globalenterprise.com,Summary,Generated,2024-05-07 01:49:00,4,3
M05010096,user7379@globalenterprise.com,Summary,Generated,2024-05-15 01:01:00,4,1
M05010097,user5654@globalenterprise.com,Summary,Generated,2024-05-11 00:56:00,4,2
M05010099,user7034@globalenterprise.com,Summary,Generated,2024-05-12 01:39:00,4,2
M05010100,user4972@globalenterprise.com,Summary,Generated,2024-05-07 00:21:00,2,2
M05010102,user2476@globalenterprise.com,Summary,Generated,2024-05-08 00:29:00,3,2
M05010103,user1069@globalenterprise.com,Summary,Generated,2024-05-25 00:52:00,5,2
M05010104,user2507@globalenterprise.com,Summary,Generated,2024-05-27 00:24:00,4,1
M05010107,user7283@globalenterprise.com,Summary,Generated,2024-05-05 01:00:00,2,2
M05010108,user3207@globalenterprise.com,Summary,Generated,2024-05-09 01:19:00,3,2
M05010109,user2189@globalenterprise.com,Summary,Generated,2024-05-17 01:21:00,4,3
M05010111,user4490@globalenterprise.com,Summary,Generated,2024-05-25 00:29:00,3,1
M05010113,user5871@globalenterprise.com,Summary,Generated,2024-05-03 00:48:00,3,1
M05010114,user7681@globalenterprise.com,Summary,Generated,2024-05-04 00:35:00,5,1
M05010115,user5228@globalenterprise.com,Summary,Generated,2024-05-22 01:42:00,4,2
M05010116,user7785@globalenterprise.com,Summary,Generated,2024-05-13 01:28:00,5,2
M05010117,user2730@globalenterprise.com,Summary,Generated,2024-05-11 00:54:00,5,1
M05010119,user3632@globalenterprise.com,Summary,Generated,2024-05-15 01:29:00,2,3
M05010120,user1756@globalenterprise.com,Summary,Generated,2024-05-11 01:02:00,4,3
M05010121,user5441@globalenterprise.com,Summary,Generated,2024-05-06 00:35:00,2,1
M05010122,user3299@globalenterprise.com,Summary,Generated,2024-05-25 00:23:00,5,1
M05010123,user5828@globalenterprise.com,Summary,Generated,2024-05-17 01:59:00,5,2
M05010124,user645@globalenterprise.com,Summary,Generated,2024-05-18 01:01:00,2,1
M05010126,user4877@globalenterprise.com,Summary,Generated,2024-05-04 00:28:00,4,3
M05010127,user6245@globalenterprise.com,Summary,Generated,2024-05-23 01:14:00,4,2
M05010128,user3536@globalenterprise.com,Summary,Generated,2024-05-17 00:56:00,3,3
M05010130,user1534@globalenterprise.com,Summary,Generated,2024-05-29 00:54:00,3,2
M05010131,user254@globalenterprise.com,Summary,Generated,2024-05-21 01:00:00,4,3
M05010132,user7728@globalenterprise.com,Summary,Generated,2024-05-03 01:10:00,3,2
M05010134,user2610@globalenterprise.com,Summary,Generated,2024-05-13 00:53:00,4,3
M05010135,user4567@globalenterprise.com,Summary,Generated,2024-05-19 01:50:00,5,1
M05010136,user948@globalenterprise.com,Summary,Generated,2024-05-13 00:49:00,2,1
M05010137,user1723@globalenterprise.com,Summary,Generated,2024-05-21 01:10:00,5,2
M05010139,user4551@globalenterprise.com,Summary,Generated,2024-05-16 01:54:00,5,2
M05010140,user3896@globalenterprise.com,Summary,Generated,2024-05-06 01:41:00,4,3
M05010145,user5668@globalenterprise.com,Summary,Generated,2024-05-05 01:21:00,2,1
M05010148,user926@globalenterprise.com,Summary,Generated,2024-05-08 01:20:00,4,2
M05010149,user5833@globalenterprise.com,Summary,Generated,2024-05-24 01:00:00,4,3
M05010150,user3446@globalenterprise.com,Summary,Generated,2024-05-13 00:50:00,2,2
M05010152,user37@globalenterprise.com,Summary,Generated,2024-05-25 00:27:00,3,3
M05010153,user6732@globalenterprise.com,Summary,Generated,2024-05-04 01:53:00,5,2
M05010155,user796@globalenterprise.com,Summary,Generated,2024-05-08 01:38:00,5,2
M05010158,user6203@globalenterprise.com,Summary,Generated,2024-05-07 01:04:00,3,2
M05010159,user5841@globalenterprise.com,Summary,Generated,2024-05-18 00:45:00,2,1
M05010160,user1465@globalenterprise.com,Summary,Generated,2024-05-29 01:36:00,3,2
M05010161,user96@globalenterprise.com,Summary,Generated,2024-05-25 01:51:00,5,1
M05010162,user5216@globalenterprise.com,Summary,Generated,2024-05-09 01:05:00,2,2
M05010163,user5385@globalenterprise.com,Summary,Generated,2024-05-06 01:36:00,4,2
M05010164,user6640@globalenterprise.com,Summary,Generated,2024-05-25 00:39:00,3,2
M05010165,user1002@globalenterprise.com,Summary,Generated,2024-05-21 01:16:00,5,3
M05010166,user4795@globalenterprise.com,Summary,Generated,2024-05-11 00:39:00,5,1
M05010167,user919@globalenterprise.com,Summary,Generated,2024-05-29 01:13:00,5,3
M05010169,user4893@globalenterprise.com,Summary,Generated,2024-05-21 00:55:00,5,2
M05010171,user5133@globalenterprise.com,Summary,Generated,2024-05-12 01:31:00,2,1
M05010172,user2622@globalenterprise.com,Summary,Generated,2024-05-24 01:04:00,5,1
M05010173,user4510@globalenterprise.com,Summary,Generated,2024-05-12 01:16:00,4,2
M05010174,user2599@globalenterprise.com,Summary,Generated,2024-05-11 01:16:00,2,1
M05010176,user7082@globalenterprise.com,Summary,Generated,2024-05-04 01:02:00,5,1
M05010177,user7322@globalenterprise.com,Summary,Generated,2024-05-05 00:27:00,2,2
M05010178,user6386@globalenterprise.com,Summary,Generated,2024-05-27 01:31:00,3,2
M05010181,user3387@globalenterprise.com,Summary,Generated,2024-05-03 01:49:00,5,3
M05010183,user6670@globalenterprise.com,Summary,Generated,2024-05-08 01:35:00,3,1
M05010185,user1797@globalenterprise.com,Summary,Generated,2024-05-07 00:22:00,3,2
M05010186,user225@globalenterprise.com,Summary,Generated,2024-05-20 01:27:00,3,3
M05010187,user3776@globalenterprise.com,Summary,Generated,2024-05-29 00:47:00,2,2
M05010188,user3528@globalenterprise.com,Summary,Generated,2024-05-22 00:36:00,3,2
M05010190,user3097@globalenterprise.com,Summary,Generated,2024-05-17 01:57:00,5,3
M05010191,user4295@globalenterprise.com,Summary,Generated,2024-05-04 01:27:00,2,1
M05010192,user2816@globalenterprise.com,Summary,Generated,2024-05-25 00:50:00,3,1
M05010193,user4253@globalenterprise.com,Summary,Generated,2024-05-23 01:55:00,4,2
M05010194,user5907@globalenterprise.com,Summary,Generated,2024-05-10 01:55:00,5,1
M05010196,user5088@globalenterprise.com,Summary,Generated,2024-05-25 01:51:00,4,2
M05010197,user3596@globalenterprise.com,Summary,Generated,2024-05-22 01:48:00,2,2
M05010199,user2987@globalenterprise.com,Summary,Generated,2024-05-04 01:25:00,2,2
M05010201,user2067@globalenterprise.com,Summary,Generated,2024-05-04 01:44:00,2,3
M05010203,user5007@globalenterprise.com,Summary,Generated,2024-05-21 00:34:00,2,1
M05010204,user6450@globalenterprise.com,Summary,Generated,2024-05-21 00:36:00,3,3
M05010207,user1589@globalenterprise.com,Summary,Generated,2024-05-12 01:59:00,4,1
M05010208,user4556@globalenterprise.com,Summary,Generated,2024-05-14 01:17:00,3,2
M05010210,user2409@globalenterprise.com,Summary,Generated,2024-05-29 01:47:00,5,1
M05010211,user199@globalenterprise.com,Summary,Generated,2024-05-06 01:14:00,3,2
M05010213,user6832@globalenterprise.com,Summary,Generated,2024-05-06 00:46:00,3,1
M05010215,user621@globalenterprise.com,Summary,Generated,2024-05-26 01:52:00,4,3
M05010217,user4539@globalenterprise.com,Summary,Generated,2024-05-27 01:35:00,5,1
M05010218,user4393@globalenterprise.com,Summary,Generated,2024-05-24 01:00:00,4,2
M05010219,user131@globalenterprise.com,Summary,Generated,2024-05-19 00:55:00,3,1
M05010221,user1239@globalenterprise.com,Summary,Generated,2024-05-06 01:53:00,5,1
M05010222,user111@globalenterprise.com,Summary,Generated,2024-05-05 01:51:00,2,3
M05010223,user1518@globalenterprise.com,Summary,Generated,2024-05-17 01:10:00,3,2
M05010224,user4353@globalenterprise.com,Summary,Generated,2024-05-05 00:51:00,2,2
M05010225,user59@globalenterprise.com,Summary,Generated,2024-05-11 01:58:00,5,2
M05010227,user1899@globalenterprise.com,Summary,Generated,2024-05-19 01:53:00,2,3
M05010229,user6383@globalenterprise.com,Summary,Generated,2024-05-19 01:31:00,5,1
M05010230,user6448@globalenterprise.com,Summary,Generated,2024-05-06 00:42:00,4,2
M05010231,user919@globalenterprise.com,Summary,Generated,2024-05-09 00:18:00,4,1
M05010233,user5094@globalenterprise.com,Summary,Generated,2024-05-25 00:16:00,3,3
M05010234,user4061@globalenterprise.com,Summary,Generated,2024-05-26 01:51:00,5,2
M05010236,user5822@globalenterprise.com,Summary,Generated,2024-05-05 01:00:00,4,3
M05010237,user5073@globalenterprise.com,Summary,Generated,2024-05-19 00:50:00,2,3
M05010238,user197@globalenterprise.com,Summary,Generated,2024-05-04 00:30:00,3,1
M05010239,user7301@globalenterprise.com,Summary,Generated,2024-05-17 01:50:00,4,2
M05010240,user4820@globalenterprise.com,Summary,Generated,2024-05-22 01:10:00,5,3
M05010241,user1809@globalenterprise.com,Summary,Generated,2024-05-06 01:26:00,5,2
M05010243,user1901@globalenterprise.com,Summary,Generated,2024-05-26 00:31:00,2,3
M05010244,user5302@globalenterprise.com,Summary,Generated,2024-05-25 01:20:00,2,1
M05010245,user1517@globalenterprise.com,Summary,Generated,2024-05-15 01:39:00,2,3
M05010250,user1489@globalenterprise.com,Summary,Generated,2024-05-09 00:21:00,2,2
M05010251,user99@globalenterprise.com,Summary,Generated,2024-05-09 00:54:00,4,2
M05010252,user7575@globalenterprise.com,Summary,Generated,2024-05-25 00:48:00,3,3
M05010254,user5314@globalenterprise.com,Summary,Generated,2024-05-14 01:35:00,2,1
M05010258,user7796@globalenterprise.com,Summary,Generated,2024-05-25 00:48:00,4,3
M05010259,user5891@globalenterprise.com,Summary,Generated,2024-05-17 01:03:00,3,2
M05010260,user2998@globalenterprise.com,Summary,Generated,2024-05-05 01:09:00,5,2
M05010263,user6190@globalenterprise.com,Summary,Generated,2024-05-27 01:47:00,4,3
M05010264,user2423@globalenterprise.com,Summary,Generated,2024-05-26 01:17:00,3,1
M05010265,user3801@globalenterprise.com,Summary,Generated,2024-05-14 01:57:00,2,2
M05010267,user4516@globalenterprise.com,Summary,Generated,2024-05-11 00:18:00,5,2
M05010268,user3632@globalenterprise.com,Summary,Generated,2024-05-11 01:52:00,3,1
M05010269,user5628@globalenterprise.com,Summary,Generated,2024-05-05 01:37:00,2,2
M05010270,user3108@globalenterprise.com,Summary,Generated,2024-05-17 01:23:00,4,1
M05010272,user1414@globalenterprise.com,Summary,Generated,2024-05-06 00:29:00,4,2
M05010273,user3312@globalenterprise.com,Summary,Generated,2024-05-19 01:08:00,3,3
M05010275,user7530@globalenterprise.com,Summary,Generated,2024-05-06 00:17:00,5,2
M05010278,user3760@globalenterprise.com,Summary,Generated,2024-05-26 01:23:00,4,1
M05010279,user7666@globalenterprise.com,Summary,Generated,2024-05-27 00:55:00,2,2
M05010280,user6844@globalenterprise.com,Summary,Generated,2024-05-15 00:32:00,3,2
M05010281,user5098@globalenterprise.com,Summary,Generated,2024-05-17 00:49:00,5,3
M05010282,user2735@globalenterprise.com,Summary,Generated,2024-05-17 01:45:00,2,2
M05010283,user4285@globalenterprise.com,Summary,Generated,2024-05-08 00:25:00,5,3
M05010284,user5568@globalenterprise.com,Summary,Generated,2024-05-27 00:48:00,5,2
M05010285,user3256@globalenterprise.com,Summary,Generated,2024-05-18 01:59:00,3,2
M05010286,user2793@globalenterprise.com,Summary,Generated,2024-05-09 00:59:00,3,2
M05010288,user6135@globalenterprise.com,Summary,Generated,2024-05-05 00:55:00,2,3
M05010289,user6287@globalenterprise.com,Summary,Generated,2024-05-23 00:20:00,3,2
M05010290,user4783@globalenterprise.com,Summary,Generated,2024-05-12 01:53:00,3,1
